qed,sa,score
0.4463244052385155,3.0288363631238724,0.5861130563398868
0.3320397786506655,3.539986278883484,0.5777653887709047
0.34391250275315144,3.0916672005469623,0.569908033330181
0.3400301619147378,2.413232579251389,0.5580256739673609
0.3477044187921055,2.8239936152646106,0.5544795350793195
0.3800848799991142,2.8305943187466287,0.5531448419002398
0.3367136799690285,2.444587447383231,0.5526535973348968
0.4631747747742792,2.480972919346092,0.5469890844752772
0.3958205123635366,2.866329417353576,0.546791252135009
0.5745104038379739,3.4170784154566087,0.5405697405427
0.7962664629116085,2.225889727066942,0.07167063977925862
0.7809500694400175,2.880782725549997,0.04944872551931409
0.8243059888560292,2.3400569316901976,0.0032361886332215382
0.8033684273132393,3.454368091076308,0.030733611176353384
0.922685803554716,2.7608523827943117,0.017562957863338856
0.632536283441531,2.9271634078543975,0.02147940207321719
0.7523618825680658,3.1346506569778123,0.009646251825045868
0.8226826269082662,3.599672935942996,0.02087272189202008
0.5232021096942004,3.7860849993428483,0.004416457982308939
0.570350241028645,3.027511989510379,0.09600930544126525
0.2478621002911883,3.283332808463184,0.6612202423769945
0.7732741045841129,2.698115795257161,0.03404314410592443
0.19808961226447858,3.0369396182524833,0.6419569406136205
0.473416482882267,3.009663835958227,0.15310991151193232
0.6231443394964313,3.296145962934908,0.24351464840759746
0.7314601897221472,2.862353732990929,0.11415594053815678
0.31826807399874274,3.6692008697245626,0.5799135531743682
0.6283941940270318,4.068161224169207,0.10754849854053015
0.33450709466536355,3.3464360567856097,0.6076130842332681
0.5544190374309911,3.942474832178516,0.39096017107434833
0.5411859228690772,2.988900460942155,0.3640880334096669
0.7877050275301637,2.411354884914944,0.07891879967372525
0.2154151296840302,3.794657334142256,0.5306872321952061
0.8530877452724506,2.993389772973833,0.03560553634072653
0.5827533443726003,2.177130962797021,0.09619767192322222
0.7156252473603059,2.4147695853166162,0.12260545708407725
0.6833338159233552,2.0773995886019296,0.06162925850627902
0.28096771783573304,2.352496323385873,0.6043767468472341
0.28535440048270466,3.76273207448423,0.2986100862609765
0.6634809707537672,1.9998287906120922,0.06892768122164156
0.6465178944931904,2.893038049363456,0.32829122254743803
0.5455203039228573,2.309195836469531,0.33363810065903854
0.5264001555482785,2.4534629164825397,0.18977561571809323
0.7050915407666545,3.273741292191752,0.15950069937266667
0.5893292503276129,3.520535983694823,0.5574619648966334
0.1956058620437956,3.371094384095432,0.633269562766726
0.3033093891696853,3.4024091337086864,0.4582691822983924
0.5141428091463024,2.2524817401872017,0.284129620969356
