qed,sa,score
0.7590342560243936,2.5462366603580318,0.3201308357906798
0.875553564691676,2.4276424359953506,1.767031256555663e-06
0.5685085421637625,2.1003485178037415,3.532952198784043e-07
0.7825369419555324,2.5124704902939925,2.369404006443682e-09
0.3991180113883469,2.5070380164805304,6.41285897722978e-11
0.6699023989644768,2.4643846540591543,1.7503974284479056e-15
0.43666410341214484,2.2406775959195198,6.781875529865128e-26
0.7319008436872338,2.084094572072681,0.0
0.8474152723059242,1.8470953622308954,0.0
0.8090802936397476,2.3580823435694285,0.0
0.7962664629116085,2.225889727066942,0.0
0.7809500694400175,2.880782725549997,0.0
0.8243059888560292,2.3400569316901976,0.0
0.8033684273132393,3.454368091076308,0.0
0.922685803554716,2.7608523827943117,0.0
0.632536283441531,2.9271634078543975,0.0
0.7523618825680658,3.1346506569778123,0.0
0.8226826269082662,3.599672935942996,0.0
0.5232021096942004,3.7860849993428483,0.0
0.570350241028645,3.027511989510379,0.0
0.8797438848319654,2.8399604219906838,0.0
0.44224535621144373,2.685328318987013,0.0
0.3992746781106403,3.6943582029582593,0.0
0.9268587451107555,1.7536166207920267,0.0
0.48602618420338295,2.5982964143985896,0.0
0.7383084794594358,3.8419856385799793,0.0
0.8119573797004133,2.5116882776387364,0.0
0.4354337966350261,2.15048891630307,0.0
0.8055947627615861,2.04589097489691,0.0
0.8552441176434779,3.0675961587462295,0.0
0.8471222807975124,2.129192144649359,0.0
0.798855166379241,2.818697556852076,0.0
0.8043383325719559,2.4866697682746057,0.0
0.8287430972026067,4.072762358473117,0.0
0.7748693882807965,2.849797413370915,0.0
0.788716637237373,3.3370140410706144,0.0
0.7588299911001654,2.3571140609024894,0.0
0.7967204808273144,2.6733678697202876,0.0006515371845603618
0.7774099494905304,2.268510577222637,0.018895662561195778
0.67199273447132,3.2355602411619344,0.0
0.7605185596794443,2.5096216147883084,0.0
0.8536780311572104,2.694009856809828,0.0
0.46120845791660936,3.0293905010548094,0.0
0.8157066821978006,3.4189350405032917,0.0
0.5944642081386639,3.1504945918508964,0.0
0.5675063817997936,2.9355922944426442,0.0
0.7045291176267913,2.9880578116649605,0.0
0.5023487830851016,2.846174872486893,0.0
0.6193520874729341,2.443040271078365,0.0
0.7444696353470536,3.400544933074226,0.0
0.8623537876578546,2.1748746038087745,0.0
0.7458835415444216,3.5378801133754276,0.0
0.7288881289859925,2.328461120282814,0.0
0.8692278533967922,3.4062623645166923,0.0
0.5898998845299409,2.7876735643077346,0.0
0.23382074761807084,4.256260303797532,0.0
0.8049997480140249,2.9531221729862995,0.0
0.6977075969788286,2.0828638316605055,1.8268171161822445e-08
0.46960419289601957,2.793826971031555,0.0
0.792953944381845,2.7465713677812236,0.0
0.707000463922944,2.679954432524573,0.0
0.916001827848544,2.9308776182172434,0.0
0.6169780349623458,1.9261049805600994,2.864375055453916e-17
0.7590342560243936,2.5462366603580318,0.32013083579067975
0.3643390948333642,2.742250260552435,0.0
0.8780728722518661,3.047200547911447,0.0
0.648319895971276,3.242080981431828,0.0
0.6141215486153998,3.0423641498447322,0.0
0.53331335043257,2.7778379344609956,0.0
0.6909434506654444,2.0954126728677913,0.019752449133850714
0.444742273721112,3.2047721540435594,0.0
0.6661394963532036,2.5154248680753266,0.0
0.49639666710311153,3.4615340632682345,0.0
0.5477153893364637,2.598337103657549,0.0
0.3554909306134796,3.2291155774137517,0.0
0.6283353940011027,2.693977606818633,7.811411883433583e-19
0.6760540395678782,2.8108306892811488,0.0
0.6149070806206997,2.756470264049648,0.0
0.7334912357263519,2.1911841896861226,0.0
