qed,sa,score
0.713058405647851,4.04881458119734,0.8859357696566998
0.8199354593827916,3.805942225428108,0.8241639697950377
0.757169743555686,3.585348700780936,0.7132867132867133
0.69404682011288,4.346288772619756,0.6813880126182965
0.716735330271781,3.5171520264513116,0.6738351254480286
0.7376993306573582,4.045316004389328,0.6472491909385113
0.5474687039451945,4.422785138114978,0.6378600823045267
0.5188295946741248,4.4092609066057555,0.6157112526539278
0.7740809748284221,3.909589517036629,0.5997973657548126
0.7460501574652694,4.551999070981741,0.5917387127761767
0.7962664629116085,2.225889727066942,0.1647940074906367
0.7809500694400175,2.880782725549997,0.20211898940505296
0.8243059888560292,2.3400569316901976,0.18066847335140016
0.8033684273132393,3.454368091076308,0.15544041450777202
0.922685803554716,2.7608523827943117,0.17915590008613264
0.632536283441531,2.9271634078543975,0.23364485981308408
0.7523618825680658,3.1346506569778123,0.15207780725022102
0.8226826269082662,3.599672935942996,0.20652999240698558
0.5232021096942004,3.7860849993428483,0.1767441860465116
0.570350241028645,3.027511989510379,0.13248766737138828
0.7740430682514235,2.8100354019068075,0.2085048010973937
0.5840238370361135,5.816978596315423,0.32280701754385965
0.779431034561354,2.9110761972251726,0.18092428711897737
0.7796495694342026,2.282236123011698,0.12280701754385964
0.783436049844212,2.961265137783535,0.24641350210970464
0.6265312341355284,2.9633750615719556,0.10401891252955082
0.7770371353931778,3.2844978997635774,0.16399286987522282
0.661231741497739,2.219151537679716,0.21204819277108433
0.8323237637090255,2.2467582592381046,0.07892004153686397
0.6557241162918532,3.0409968673930887,0.1397205588822355
0.6500773400025938,4.103766973475123,0.22284122562674094
0.6004527952723786,4.29143911480313,0.2661548304542546
0.8442656740085528,3.1538548103548862,0.19373219373219375
0.6460847614993148,4.837422309494742,0.375
0.8005789706735744,3.3638357644919434,0.21871713985278654
0.7584589556177758,1.8069005441120964,0.11040339702760084
0.7528253785329307,4.504181330490843,0.34355828220858897
0.9082011157525232,2.9992023208867202,0.15207780725022102
0.6783494227950733,2.3990591562519334,0.29538461538461536
0.6081782183318037,4.638554992291149,0.301218161683278
0.5464549623367732,4.434039081751758,0.33451118963486454
0.7984207145363996,2.451695781212612,0.12086874409820586
0.6963994121772229,5.108410753250453,0.41530054644808745
0.8218693154139822,3.3202484213206223,0.31336405529953915
0.6193260078660648,5.026122777126151,0.317016317016317
0.5407599893849558,2.1061745658732427,0.2814070351758794
0.3855918254352735,4.965650316407279,0.3789954337899544
0.638743525560957,4.974205652871628,0.3420593368237347
0.6990800015044731,4.202772467335324,0.6220169361046959
0.8673631975887544,2.74032599917793,0.22459893048128343
